"","X","FC","pval","adj_pval"
"148","APOB",2.90660611781588,0.00061764557133629,0.044461297947127
"149","A0A5F5PEG2",0.147707464614943,0.839363567985815,0.950188627828098
"150","HSPA5",-1.49709628997038,0.127212374335846,0.361587346617649
"151","DPYD",-0.659554283890722,0.76116487608021,0.906809180387129
"152","A0A3Q2GSX0",2.68163169965494,0.00123591100588823,0.0538651213399619
"153","PLOD2",-1.85479886538669,0.0572457767943713,0.262627554942598
"154","FGA",0.951944591991555,0.24132434886357,0.502839181098195
"155","A2M",1.84258019923283,0.00161518279506685,0.0592884288609475
"156","A0A3Q2HMJ3",3.10175391404361,0.00859127279614335,0.0976790363561516
"157","THY1",-0.878940809831354,0.147487040799451,0.397606816175838
"158","NPC2",-0.55379719957832,0.189394534620858,0.446186223453644
"159","THBS1",-0.45364044186141,0.340974647271823,0.598421948064307
"160","EEF2",-0.144906312869505,0.768319145469553,0.911181208799493
"161","A0A3Q2H3M7",-0.139490218386097,0.749643847397252,0.905095303292914
"162","QPCT",-0.466828899100499,0.280836432914822,0.53801265353279
"163","EIF4A2",-0.247751644787826,0.643638656790597,0.836217604994943
"164","ARPC2",-3.59660357417398,0.0799842699817495,0.294323675860779
"165","C2",2.01851685312277,0.00210569911014997,0.0627444583590622
"166","ECM2",-0.232746435106179,0.622748104638998,0.826642788645167
"167","NPNT",-0.778838740964497,0.486642858895047,0.721003442498894
"168","PRTN3",-1.02091372616137,0.336569048578585,0.595876648225928
"169","FGA.1",2.02131921724416,0.00323265017693674,0.0652634587671667
"170","ANGPTL5",-1.73290685386532,0.0981989514087849,0.329218279402529
"171","LOC111773844",-0.573802781693857,0.228216474390409,0.491181959284708
"172","TUBA1B",0.362341474476281,0.442821663735557,0.689273006350286
"173","RAB1B",-0.546154379924847,0.37052189004824,0.631214815945373
"174","CD248",-0.28521867911271,0.413883517942548,0.659942316719367
"175","A2M.1",1.90450163395207,0.00383478543876727,0.0652634587671667
"176","HBA",-0.465826018793905,0.713759620794773,0.877512879142039
"177","TUBB2B",-1.34475689922299,0.0586601286426368,0.263640283493914
"178","TSN",-0.475511801155584,0.453604683482201,0.69570454387446
"179","KRT82",1.80944627918507,0.0664649545737314,0.273710009780012
"180","SMPD1",-0.458619898097853,0.387454747172073,0.645346601181511
"181","GLNB2",-3.06139434982715,0.0347790823273181,0.20127624089297
"182","DNPEP",-0.429543135806114,0.489522886526638,0.72322166568766
"183","TIMP3",-0.861902449653336,0.1110081243561,0.340975328484726
"184","A0A3Q2GTT5",0.0498604151978022,0.915325638595948,0.972998595499351
"185","CRP",-0.439082640767754,0.540188680375291,0.771908961301304
"186","IGFBP2",-1.54310725702558,0.13543362356799,0.368915547531557
"187","PRDX1",-0.535778223046947,0.262340543747411,0.520044544569555
"188","LOC106783161",2.22814071682849,0.00354010435180554,0.0652634587671667
"189","PRCP",-0.911214843766974,0.165634257021113,0.418486552763487
"190","TOP1MT",-0.136356677655989,0.784869021234328,0.918596160642787
"191","A0A3Q2IE61",-0.15998362997739,0.719191478792399,0.878825101421554
"192","SERPINA3",0.523122808606786,0.340137433724188,0.598421948064307
"193","AHSG",0.0603671443764604,0.876313193187528,0.957206155884483
"194","A0A5F5PZ80",-1.90948918825181,0.0522438284752962,0.246648024083783
"195","A0A3Q2IAY9",-0.0319698287696255,0.941846822838931,0.980412663112704
"196","NES",-1.96289929756387,0.0952415121962314,0.326014111950082
"197","P3H4",-0.0668663060998895,0.860293041588137,0.952082838510945
"198","LDHA",-0.263472859169038,0.67770472476473,0.857180482011902
"199","A0A3Q2GVP3",-1.42816075355577,0.148714864806219,0.398060664207226
"200","RAC1",-0.488382654542724,0.429024704371089,0.678971119706186
"201","APOE",0.0255348846610275,0.954168347082918,0.980412663112704
"202","CCDC80",-0.470081530711152,0.284442268729667,0.542931775713926
"203","SERPINA1",2.07774328882564,0.0229315976665168,0.16024080574001
"204","H9GZT5",1.87612804461846,0.00342673872032058,0.0652634587671667
"205","IGFBP5",0.500292592229883,0.320780936640171,0.579305538775687
"206","EFEMP2",-0.60473185724333,0.233355510001052,0.496117608660773
"207","TTC23",-0.963892249940573,0.496605582295962,0.729563818934798
"208","PDIA6",-0.563812926513535,0.482633470791514,0.717094617113528
"209","CFAP300",1.82790550147565,0.0960547886114825,0.326014111950082
"210","VCL",0.545334883849382,0.44909357610273,0.692849381421027
"211","NCKAP1",3.33441513338937,0.022185241906188,0.16024080574001
"212","AGT",0.729069045274549,0.176027094269019,0.436313603330318
"213","SPP2",-0.265550956874073,0.653133595230426,0.841351897304219
"214","FLNC",-0.597506447673123,0.430453323886147,0.678971119706186
"215","A0A3Q2GXB1",0.884968509835485,0.100784694449666,0.330403675237125
"216","COL1A1",1.38145234769081,0.0124997273795259,0.115739749280904
"217","PSMA3",-3.74643811764978,0.113559120709075,0.342558133817891
"218","CTSA",-0.629946522539795,0.241150429514288,0.502839181098195
"219","FGB",1.7298185201299,0.00728734840249159,0.0929581271830024
